pcd,reg,lat,long
SW191XY,SW19,51.417014,-0.213582
SW191XZ,SW19,51.417014,-0.213582
SW191YG,SW19,51.420877,-0.183505
SW191YH,SW19,51.420823,-0.183503
SW191YJ,SW19,51.415778,-0.192807
SW191YL,SW19,51.420823,-0.183503
SW191YP,SW19,51.417014,-0.213582
SW191YQ,SW19,51.417014,-0.213582
SW191YR,SW19,51.416938,-0.213374
SW191YS,SW19,51.415778,-0.192807
SW191YT,SW19,51.415778,-0.192807
SW191YU,SW19,51.417014,-0.213582
SW191YW,SW19,51.416938,-0.213374
SW191ZA,SW19,51.417014,-0.213582
SW191ZB,SW19,51.417014,-0.213582
SW191ZD,SW19,51.417014,-0.213582
SW191ZE,SW19,51.417014,-0.213582
SW191ZF,SW19,51.417014,-0.213582
SW191ZG,SW19,51.417014,-0.213582
SW191ZH,SW19,51.417014,-0.213582
SW191ZJ,SW19,51.417014,-0.213582
SW191ZL,SW19,51.417014,-0.213582
SW191ZN,SW19,51.417014,-0.213582
SW191ZP,SW19,51.418514,-0.181337
SW191ZQ,SW19,51.417014,-0.213582
SW191ZR,SW19,51.417014,-0.213582
SW191ZS,SW19,51.417014,-0.213582
SW191ZT,SW19,51.417014,-0.213582
SW191ZU,SW19,51.417014,-0.213582
SW191ZW,SW19,51.416938,-0.213374
SW192AA,SW19,51.421116,-0.176329
SW192AB,SW19,51.421458,-0.175208
SW192AD,SW19,51.414847,-0.178016
SW192AE,SW19,51.422345,-0.174424
SW192AF,SW19,51.421106,-0.179709
SW192AG,SW19,51.422643,-0.175045
SW192AH,SW19,51.421932,-0.176167
SW192AJ,SW19,51.422811,-0.175427
SW192AL,SW19,51.422971,-0.17591
SW192AN,SW19,51.423076,-0.176323
SW192AP,SW19,51.423311,-0.176975
SW192AQ,SW19,51.42229,-0.176081
SW192AR,SW19,51.423603,-0.177222
SW192AS,SW19,51.423584,-0.177727
SW192AT,SW19,51.423741,-0.177418
SW192AU,SW19,51.423365,-0.178095
SW192AW,SW19,51.423191,-0.17675
SW192AX,SW19,51.421907,-0.178627
SW192AY,SW19,51.419932,-0.17826
SW192AZ,SW19,51.420024,-0.178976
SW192BA,SW19,51.419576,-0.178519
SW192BB,SW19,51.419301,-0.17817
SW192BD,SW19,51.421201,-0.174269
SW192BE,SW19,51.421406,-0.174706
SW192BF,SW19,51.421522,-0.174673
SW192BG,SW19,51.419699,-0.180614
SW192BH,SW19,51.417525,-0.179607
SW192BJ,SW19,51.420165,-0.180509
SW192BL,SW19,51.418337,-0.17864
SW192BN,SW19,51.41878,-0.178223
SW192BP,SW19,51.420043,-0.177896
SW192BQ,SW19,51.420217,-0.176365
SW192BS,SW19,51.420307,-0.177526
SW192BT,SW19,51.419923,-0.176549
SW192BU,SW19,51.420447,-0.177276
SW192BW,SW19,51.419446,-0.177089
SW192BX,SW19,51.420675,-0.176864
SW192BY,SW19,51.420662,-0.176034
SW192BZ,SW19,51.421222,-0.176195
SW192DA,SW19,51.421848,-0.176587
SW192DB,SW19,51.421732,-0.177225
SW192DD,SW19,51.421183,-0.180641
SW192DE,SW19,51.42218,-0.178804
SW192DF,SW19,51.421695,-0.178305
SW192DG,SW19,51.42137,-0.178174
SW192DH,SW19,51.421047,-0.178273
SW192DJ,SW19,51.420923,-0.177807
SW192DL,SW19,51.420922,-0.175995
SW192DN,SW19,51.410882,-0.178605
SW192DP,SW19,51.413949,-0.178052
SW192DQ,SW19,51.421252,-0.179315
SW192DR,SW19,51.416645,-0.177945
SW192DS,SW19,51.416801,-0.175871
SW192DT,SW19,51.416548,-0.175734
SW192DU,SW19,51.417233,-0.172989
SW192DW,SW19,51.41088,-0.179051
SW192DX,SW19,51.417004,-0.172714
SW192DY,SW19,51.41634,-0.173973
SW192DZ,SW19,51.414847,-0.178016
SW192EA,SW19,51.415716,-0.175451
SW192EB,SW19,51.415512,-0.175042
SW192ED,SW19,51.416529,-0.172258
SW192EE,SW19,51.416206,-0.172311
SW192EF,SW19,51.418169,-0.169561
SW192EG,SW19,51.416533,-0.170759
SW192EH,SW19,51.417432,-0.170723
SW192EJ,SW19,51.419037,-0.167566
SW192EL,SW19,51.419261,-0.168061
SW192EN,SW19,51.419685,-0.167037
SW192EP,SW19,51.416587,-0.173072
SW192EQ,SW19,51.417642,-0.170355
SW192ER,SW19,51.418308,-0.16925
SW192ES,SW19,51.418375,-0.173562
SW192ET,SW19,51.419023,-0.174169
SW192EU,SW19,51.418832,-0.175186
SW192EW,SW19,51.418193,-0.168797
SW192EX,SW19,51.419302,-0.173039
SW192EY,SW19,51.418552,-0.171081
SW192EZ,SW19,51.418652,-0.172285
SW192FA,SW19,51.417361,-0.178337
SW192FB,SW19,51.417015,-0.179167
SW192FD,SW19,51.414754,-0.186462
SW192FE,SW19,51.413063,-0.178939
SW192FF,SW19,51.417361,-0.178337
SW192FG,SW19,51.413165,-0.177972
SW192FJ,SW19,51.411443,-0.177106
SW192FL,SW19,51.418625,-0.177467
SW192FN,SW19,51.422832,-0.173905
SW192GT,SW19,51.417262,-0.177158
SW192HA,SW19,51.419702,-0.170416
SW192HB,SW19,51.418651,-0.170473
SW192HD,SW19,51.419228,-0.169443
SW192HE,SW19,51.419983,-0.170578
SW192HF,SW19,51.419764,-0.172676
SW192HG,SW19,51.419621,-0.173282
SW192HH,SW19,51.419232,-0.172567
SW192HJ,SW19,51.418102,-0.171588
SW192HL,SW19,51.417265,-0.169838
SW192HN,SW19,51.416971,-0.170612
SW192HP,SW19,51.416667,-0.179382
SW192HQ,SW19,51.419311,-0.173611
SW192HR,SW19,51.418625,-0.177467
SW192HS,SW19,51.419474,-0.175992
SW192HT,SW19,51.420902,-0.174112
SW192HU,SW19,51.421024,-0.174477
SW192HW,SW19,51.417892,-0.168504
SW192HX,SW19,51.420362,-0.172921
SW192HY,SW19,51.420149,-0.173103
SW192HZ,SW19,51.420173,-0.171189
SW192JA,SW19,51.420639,-0.172813
SW192JB,SW19,51.420795,-0.172444
SW192JD,SW19,51.414645,-0.174846
SW192JE,SW19,51.420839,-0.175261
SW192JF,SW19,51.419544,-0.176438
SW192JG,SW19,51.417362,-0.178362
SW192JL,SW19,51.41404,-0.186882
SW192JN,SW19,51.417566,-0.179347
SW192JQ,SW19,51.417015,-0.179167
SW192JR,SW19,51.417362,-0.178362
SW192JS,SW19,51.414373,-0.190906
SW192JT,SW19,51.414226,-0.190135
SW192JU,SW19,51.413998,-0.189914
SW192JX,SW19,51.413114,-0.191488
SW192JY,SW19,51.413514,-0.188884
SW192LA,SW19,51.413206,-0.188148
SW192LB,SW19,51.414067,-0.189193
SW192LD,SW19,51.414129,-0.1885
SW192LE,SW19,51.414386,-0.18941
SW192LF,SW19,51.41491,-0.190166
SW192LG,SW19,51.414679,-0.188047
SW192LH,SW19,51.415007,-0.187717
SW192LJ,SW19,51.414696,-0.187413
SW192LL,SW19,51.414426,-0.18622
SW192LN,SW19,51.413184,-0.186711
SW192LP,SW19,51.414195,-0.18469
SW192LQ,SW19,51.414521,-0.187089
SW192LS,SW19,51.414914,-0.182328
SW192LT,SW19,51.414892,-0.180891
SW192LU,SW19,51.414892,-0.180891
SW192LW,SW19,51.414105,-0.188112
SW192LX,SW19,51.414016,-0.182364
SW192LY,SW19,51.414937,-0.183765
SW192LZ,SW19,51.414897,-0.185899
SW192NA,SW19,51.414321,-0.185821
SW192NB,SW19,51.414486,-0.184876
SW192ND,SW19,51.41519,-0.185006
SW192NE,SW19,51.415639,-0.183795
SW192NF,SW19,51.415686,-0.185131
SW192NG,SW19,51.415003,-0.186898
SW192NH,SW19,51.415086,-0.188174
SW192NJ,SW19,51.414892,-0.180891
SW192NL,SW19,51.413139,-0.183837
SW192NN,SW19,51.415106,-0.188893
SW192NP,SW19,51.415596,-0.187421
SW192NQ,SW19,51.415433,-0.18678
SW192NR,SW19,51.41824,-0.1764
SW192NS,SW19,51.417956,-0.17726
SW192NT,SW19,51.417626,-0.176238
SW192NU,SW19,51.417566,-0.179347
SW192NW,SW19,51.414865,-0.189564
SW192NX,SW19,51.417685,-0.17776
SW192NY,SW19,51.416579,-0.177764
SW192NZ,SW19,51.415981,-0.176332
SW192PA,SW19,51.415769,-0.179418
SW192PB,SW19,51.415459,-0.17805
SW192PD,SW19,51.413949,-0.178052
SW192PE,SW19,51.413468,-0.178373
SW192PF,SW19,51.411275,-0.179596
SW192PG,SW19,51.412965,-0.180105
SW192PH,SW19,51.412785,-0.181262
SW192PJ,SW19,51.416748,-0.178214
SW192PL,SW19,51.416667,-0.179382
SW192PN,SW19,51.415769,-0.179418
SW192PP,SW19,51.416219,-0.178925
SW192PQ,SW19,51.413438,-0.179928
SW192PR,SW19,51.413926,-0.176615
SW192PS,SW19,51.412151,-0.178124
SW192PT,SW19,51.413152,-0.173701
SW192PU,SW19,51.41401,-0.173894
SW192PX,SW19,51.413076,-0.176836
SW192QA,SW19,51.412483,-0.175752
SW192QB,SW19,51.412151,-0.178124
SW192QD,SW19,51.411794,-0.177164
SW192QE,SW19,51.410354,-0.178195
SW192QF,SW19,51.411341,-0.178026
SW192QG,SW19,51.406692,-0.174027
SW192QH,SW19,51.411801,-0.178713
SW192QJ,SW19,51.410897,-0.177239
SW192QL,SW19,51.411275,-0.179596
SW192QN,SW19,51.411903,-0.1795
SW192QP,SW19,51.412174,-0.179561
SW192QQ,SW19,51.402154,-0.171332
SW192QR,SW19,51.412571,-0.180235
SW192QS,SW19,51.412233,-0.179875
SW192QT,SW19,51.413926,-0.176615
SW192QU,SW19,51.411543,-0.17658
SW192RA,SW19,51.412573,-0.182119
SW192RB,SW19,51.414875,-0.174003
SW192RD,SW19,51.412994,-0.183195
SW192RE,SW19,51.413826,-0.182317
SW192RF,SW19,51.413807,-0.180506
SW192RG,SW19,51.411959,-0.183121
SW192RH,SW19,51.412177,-0.181531
SW192RJ,SW19,51.412099,-0.186941
SW192RL,SW19,51.413113,-0.185035
SW192RN,SW19,51.411972,-0.181686
SW192RP,SW19,51.413863,-0.180083
SW192RQ,SW19,51.411808,-0.182624
SW192RR,SW19,51.410878,-0.185354
SW192RS,SW19,51.41424,-0.17945
SW192RT,SW19,51.41267,-0.183122
SW192RU,SW19,51.412029,-0.185322
SW192RW,SW19,51.412622,-0.182965
SW192RX,SW19,51.413492,-0.18109
SW192RY,SW19,51.413169,-0.182268
SW192RZ,SW19,51.413403,-0.181727
SW192SB,SW19,51.412247,-0.186043
SW192SD,SW19,51.411409,-0.188219
SW192SE,SW19,51.412828,-0.186394
SW192SF,SW19,51.41051,-0.188255
SW192SG,SW19,51.410465,-0.18538
SW192SH,SW19,51.410465,-0.18538
SW192SJ,SW19,51.41051,-0.188255
SW192SN,SW19,51.410488,-0.186818
SW192SQ,SW19,51.417014,-0.213582
SW192SR,SW19,51.408646,-0.184015
SW192SS,SW19,51.408426,-0.183736
SW192ST,SW19,51.407952,-0.183927
SW192SU,SW19,51.404805,-0.182786
SW192SW,SW19,51.410199,-0.185607
SW192SX,SW19,51.405202,-0.184065
SW192SY,SW19,51.405718,-0.183714
SW192SZ,SW19,51.404725,-0.18404
SW192TA,SW19,51.409685,-0.182003
SW192TD,SW19,51.41051,-0.188255
SW192TE,SW19,51.413139,-0.183837
SW192TF,SW19,51.416938,-0.213374
SW192TG,SW19,51.414223,-0.192293
SW192TH,SW19,51.414838,-0.191348
SW192TJ,SW19,51.411406,-0.185142
SW192TL,SW19,51.417014,-0.213582
SW192TN,SW19,51.417014,-0.213582
SW192TP,SW19,51.417014,-0.213582
SW192TQ,SW19,51.414791,-0.192357
SW192TR,SW19,51.417014,-0.213582
SW192TS,SW19,51.417014,-0.213582
SW192TT,SW19,51.417014,-0.213582
SW192TU,SW19,51.417014,-0.213582
SW192TW,SW19,51.417014,-0.213582
SW192TX,SW19,51.417014,-0.213582
SW192TY,SW19,51.413539,-0.177134
SW192TZ,SW19,51.417014,-0.213582
SW192UA,SW19,51.410372,-0.181085
SW192UB,SW19,51.4104,-0.184074
SW192UD,SW19,51.410027,-0.180886
SW192UE,SW19,51.410134,-0.179685
SW192UF,SW19,51.410671,-0.179505
SW192UG,SW19,51.409532,-0.180859
SW192UH,SW19,51.409274,-0.178727
SW192UJ,SW19,51.410823,-0.181757
SW192UL,SW19,51.410649,-0.182152
SW192UN,SW19,51.409897,-0.181765
SW192UP,SW19,51.410838,-0.180419
SW192UQ,SW19,51.409634,-0.179892
SW192UR,SW19,51.411624,-0.181222
SW192US,SW19,51.417014,-0.213582
SW192UT,SW19,51.410512,-0.182575
SW192UU,SW19,51.41132,-0.182471
SW192UW,SW19,51.410625,-0.181161
SW192UX,SW19,51.41132,-0.182471
SW192UY,SW19,51.417014,-0.213582
SW192UZ,SW19,51.416427,-0.177795
SW192WA,SW19,51.417014,-0.213582
SW192WB,SW19,51.417014,-0.213582
SW192WD,SW19,51.417014,-0.213582
SW192WE,SW19,51.417014,-0.213582
SW192WF,SW19,51.417014,-0.213582
SW192WG,SW19,51.416219,-0.178925
SW192WH,SW19,51.417014,-0.213582
SW192WJ,SW19,51.417014,-0.213582
SW192WL,SW19,51.417014,-0.213582
SW192WN,SW19,51.417014,-0.213582
SW192WP,SW19,51.416938,-0.213374
SW192WQ,SW19,51.417014,-0.213582
SW192WR,SW19,51.417014,-0.213582
SW192WS,SW19,51.416938,-0.213374
SW192WT,SW19,51.417014,-0.213582
SW192WU,SW19,51.417014,-0.213582
SW192WW,SW19,51.417014,-0.213582
SW192WX,SW19,51.417014,-0.213582
SW192WY,SW19,51.417014,-0.213582
SW192WZ,SW19,51.417014,-0.213582
SW192XA,SW19,51.417014,-0.213582
SW192XB,SW19,51.417014,-0.213582
SW192XD,SW19,51.417014,-0.213582
SW192XE,SW19,51.415522,-0.189049
SW192XF,SW19,51.415324,-0.189028
SW192XG,SW19,51.41538,-0.18973
SW192XH,SW19,51.415386,-0.188364
SW192XJ,SW19,51.415332,-0.191285
SW192XL,SW19,51.41616,-0.202427
SW192XN,SW19,51.417014,-0.213582
SW192XP,SW19,51.417014,-0.213582
SW192XQ,SW19,51.415329,-0.190495
SW192XR,SW19,51.417014,-0.213582
SW192XS,SW19,51.417014,-0.213582
SW192XT,SW19,51.417014,-0.213582
SW192XU,SW19,51.417014,-0.213582
SW192XW,SW19,51.417014,-0.213582
SW192XY,SW19,51.417014,-0.213582
SW192XZ,SW19,51.417014,-0.213582
SW192YA,SW19,51.417014,-0.213582
SW192YB,SW19,51.417014,-0.213582
SW192YD,SW19,51.417014,-0.213582
SW192YE,SW19,51.417014,-0.213582
SW192YF,SW19,51.417014,-0.213582
SW192YG,SW19,51.417014,-0.213582
SW192YH,SW19,51.417014,-0.213582
SW192YJ,SW19,51.417014,-0.213582
SW192YL,SW19,51.417014,-0.213582
SW192YP,SW19,51.417014,-0.213582
SW192YQ,SW19,51.417014,-0.213582
SW192YR,SW19,51.417014,-0.213582
SW192YS,SW19,51.417014,-0.213582
SW192YT,SW19,51.417014,-0.213582
SW192YW,SW19,51.417014,-0.213582
SW192YX,SW19,51.417014,-0.213582
SW192ZA,SW19,51.417014,-0.213582
SW192ZB,SW19,51.416748,-0.178214
SW192ZD,SW19,51.416938,-0.213374
SW192ZE,SW19,51.417015,-0.179167
SW192ZF,SW19,51.417015,-0.179181
SW192ZG,SW19,51.417015,-0.179167
SW192ZH,SW19,51.417015,-0.179167
SW192ZJ,SW19,51.417014,-0.213582
SW192ZL,SW19,51.416748,-0.178214
SW192ZN,SW19,51.417014,-0.213582
SW192ZP,SW19,51.416748,-0.178214
SW192ZQ,SW19,51.417014,-0.213582
SW192ZR,SW19,51.414892,-0.180891
SW192ZS,SW19,51.417014,-0.213582
SW192ZT,SW19,51.416219,-0.178925
SW192ZU,SW19,51.416427,-0.177795
SW193AA,SW19,51.415083,-0.193845
SW193AB,SW19,51.414837,-0.194199
SW193AD,SW19,51.414422,-0.194097
SW193AE,SW19,51.413729,-0.194671
SW193AF,SW19,51.41431,-0.195582
SW193AG,SW19,51.414312,-0.195151
SW193AH,SW19,51.407793,-0.18875
SW193AL,SW19,51.413715,-0.20074
SW193AN,SW19,51.413379,-0.203442
SW193AP,SW19,51.413623,-0.19827
SW193AQ,SW19,51.414238,-0.196736
SW193AR,SW19,51.413436,-0.197788
SW193AS,SW19,51.414098,-0.198769
SW193AT,SW19,51.414703,-0.198946
SW193AU,SW19,51.414181,-0.19832
SW193AW,SW19,51.413841,-0.199584
SW193AX,SW19,51.414279,-0.19649
SW193AY,SW19,51.414387,-0.197075
SW193AZ,SW19,51.414312,-0.197495
SW193BA,SW19,51.41322,-0.197193
SW193BB,SW19,51.413016,-0.196841
SW193BD,SW19,51.414243,-0.200604
SW193BE,SW19,51.410308,-0.191516
SW193BF,SW19,51.413062,-0.206263
SW193BG,SW19,51.414326,-0.202485
SW193BH,SW19,51.415328,-0.192781
SW193BJ,SW19,51.414288,-0.193023
SW193BL,SW19,51.413345,-0.194258
SW193BN,SW19,51.414584,-0.19294
SW193BP,SW19,51.409759,-0.192674
SW193BQ,SW19,51.417014,-0.213582
SW193BS,SW19,51.414819,-0.193031
SW193BT,SW19,51.409997,-0.193495
SW193BU,SW19,51.409619,-0.193481
SW193BW,SW19,51.408114,-0.188608
SW193BX,SW19,51.409104,-0.192739
SW193BY,SW19,51.406652,-0.192379
SW193BZ,SW19,51.405683,-0.192486
SW193DA,SW19,51.404562,-0.192098
SW193DB,SW19,51.415271,-0.192036
SW193DD,SW19,51.414724,-0.193298
SW193DE,SW19,51.410744,-0.194659
SW193DF,SW19,51.410878,-0.193489
SW193DG,SW19,51.407004,-0.194145
SW193DH,SW19,51.405999,-0.193738
SW193DJ,SW19,51.405919,-0.193181
SW193DL,SW19,51.404048,-0.192593
SW193DN,SW19,51.403925,-0.19336
SW193DP,SW19,51.404635,-0.195633
SW193DQ,SW19,51.417014,-0.213582
SW193DR,SW19,51.404986,-0.196855
SW193DS,SW19,51.405422,-0.197111
SW193DT,SW19,51.406258,-0.197078
SW193DU,SW19,51.405291,-0.19795
SW193DW,SW19,51.404617,-0.194469
SW193DX,SW19,51.403583,-0.198032
SW193DY,SW19,51.403584,-0.197457
SW193DZ,SW19,51.417014,-0.213582
SW193EA,SW19,51.407902,-0.194109
SW193EB,SW19,51.409289,-0.194241
SW193ED,SW19,51.417014,-0.213582
SW193EE,SW19,51.407902,-0.194109
SW193EF,SW19,51.408714,-0.194221
SW193EG,SW19,51.408452,-0.193613
SW193EH,SW19,51.407949,-0.195991
SW193EJ,SW19,51.408323,-0.196882
SW193EL,SW19,51.40711,-0.196987
SW193EN,SW19,51.406853,-0.19543
SW193EP,SW19,51.403208,-0.195861
SW193EQ,SW19,51.408109,-0.194058
SW193ER,SW19,51.403198,-0.196365
SW193ES,SW19,51.417809,-0.203862
SW193ET,SW19,51.408996,-0.188041
SW193EU,SW19,51.409787,-0.189783
SW193EW,SW19,51.406394,-0.195995
SW193EX,SW19,51.409704,-0.187898
SW193EY,SW19,51.412933,-0.201978
SW193EZ,SW19,51.411716,-0.200602
SW193FB,SW19,51.408368,-0.187563
SW193FD,SW19,51.417014,-0.213582
SW193FE,SW19,51.411799,-0.201879
SW193FF,SW19,51.413023,-0.20662
SW193FG,SW19,51.417014,-0.213582
SW193FH,SW19,51.411799,-0.201879
SW193FJ,SW19,51.411799,-0.201879
SW193FL,SW19,51.417014,-0.213582
SW193FN,SW19,51.417014,-0.213582
SW193FP,SW19,51.417014,-0.213582
SW193FQ,SW19,51.417014,-0.213582
SW193FR,SW19,51.417014,-0.213582
SW193FS,SW19,51.417014,-0.213582
SW193FT,SW19,51.413218,-0.207072
SW193FW,SW19,51.411665,-0.208398
SW193FX,SW19,51.413218,-0.207072
SW193FY,SW19,51.417014,-0.213582
SW193GY,SW19,51.409103,-0.188026
SW193GZ,SW19,51.41078,-0.188834
SW193HA,SW19,51.413068,-0.201398
SW193HB,SW19,51.411611,-0.199571
SW193HD,SW19,51.410331,-0.197062
SW193HE,SW19,51.410123,-0.197559
SW193HF,SW19,51.410628,-0.200012
SW193HG,SW19,51.410998,-0.200645
SW193HH,SW19,51.413008,-0.206836
SW193HJ,SW19,51.410072,-0.204204
SW193HL,SW19,51.410246,-0.206743
SW193HN,SW19,51.41083,-0.207338
SW193HP,SW19,51.411397,-0.203793
SW193HQ,SW19,51.409768,-0.201369
SW193HR,SW19,51.411832,-0.201691
SW193HS,SW19,51.412133,-0.201952
SW193HT,SW19,51.411674,-0.205465
SW193HU,SW19,51.41231,-0.208848
SW193HW,SW19,51.411547,-0.205398
SW193HX,SW19,51.412031,-0.188385
SW193HY,SW19,51.410256,-0.200976
SW193HZ,SW19,51.404867,-0.194387
SW193JA,SW19,51.409243,-0.197666
SW193JB,SW19,51.408883,-0.197608
SW193JD,SW19,51.408669,-0.200708
SW193JE,SW19,51.407992,-0.201683
SW193JF,SW19,51.40922,-0.203778
SW193JG,SW19,51.408282,-0.203023
SW193JH,SW19,51.406679,-0.201116
SW193JJ,SW19,51.406699,-0.202395
SW193JL,SW19,51.409791,-0.198766
SW193JN,SW19,51.419098,-0.205231
SW193JP,SW19,51.417014,-0.213582
SW193JQ,SW19,51.407293,-0.203034
SW193JR,SW19,51.40973,-0.199473
SW193JS,SW19,51.40792,-0.199932
SW193JT,SW19,51.405897,-0.200543
SW193JU,SW19,51.406054,-0.199071
SW193JW,SW19,51.413139,-0.204846
SW193JX,SW19,51.405874,-0.198445
SW193JY,SW19,51.403473,-0.199014
SW193JZ,SW19,51.403743,-0.199621
SW193LA,SW19,51.405445,-0.202157
SW193LB,SW19,51.405833,-0.202242
SW193LD,SW19,51.404078,-0.204439
SW193LF,SW19,51.411696,-0.206902
SW193LH,SW19,51.411858,-0.205716
SW193LJ,SW19,51.410649,-0.205462
SW193LL,SW19,51.407825,-0.205428
SW193LN,SW19,51.408979,-0.205038
SW193LP,SW19,51.406778,-0.204621
SW193LR,SW19,51.405311,-0.204535
SW193LS,SW19,51.403901,-0.205237
SW193LT,SW19,51.404292,-0.20433
SW193LU,SW19,51.40484,-0.201979
SW193LW,SW19,51.405707,-0.205166
SW193LX,SW19,51.404539,-0.202308
SW193LY,SW19,51.412558,-0.208004
SW193LZ,SW19,51.403519,-0.201471
SW193NA,SW19,51.412127,-0.208097
SW193NB,SW19,51.414186,-0.202159
SW193ND,SW19,51.415241,-0.204088
SW193NE,SW19,51.415217,-0.20488
SW193NF,SW19,51.414642,-0.204917
SW193NG,SW19,51.414525,-0.202534
SW193NH,SW19,51.414201,-0.203697
SW193NJ,SW19,51.413619,-0.205072
SW193NL,SW19,51.413136,-0.205839
SW193NN,SW19,51.406837,-0.188026
SW193NP,SW19,51.411951,-0.208315
SW193NQ,SW19,51.413824,-0.203727
SW193NR,SW19,51.411718,-0.208339
SW193NS,SW19,51.410665,-0.208294
SW193NT,SW19,51.411177,-0.208245
SW193NU,SW19,51.412059,-0.207132
SW193NW,SW19,51.412407,-0.207554
SW193NX,SW19,51.412806,-0.205439
SW193NY,SW19,51.412886,-0.20418
SW193NZ,SW19,51.412739,-0.203956
SW193PA,SW19,51.413299,-0.202971
SW193PB,SW19,51.412153,-0.203246
SW193PD,SW19,51.411619,-0.202461
SW193PF,SW19,51.417014,-0.213582
SW193PH,SW19,51.41615,-0.210629
SW193PJ,SW19,51.416384,-0.211267
SW193PL,SW19,51.416384,-0.21178
SW193PN,SW19,51.415704,-0.212037
SW193PP,SW19,51.415759,-0.213257
SW193PQ,SW19,51.412784,-0.188754
SW193PR,SW19,51.414551,-0.211881
SW193PS,SW19,51.414517,-0.212587
SW193PT,SW19,51.414019,-0.212994
SW193PU,SW19,51.414465,-0.212747
SW193PW,SW19,51.416124,-0.212452
SW193PX,SW19,51.413046,-0.21053
SW193PY,SW19,51.411782,-0.209559
SW193PZ,SW19,51.411438,-0.210061
SW193QA,SW19,51.413511,-0.212127
SW193QB,SW19,51.412511,-0.213154
SW193QD,SW19,51.412682,-0.212615
SW193QE,SW19,51.412661,-0.211178
SW193QF,SW19,51.413515,-0.208269
SW193QG,SW19,51.408196,-0.186969
SW193QH,SW19,51.416775,-0.207958
SW193QJ,SW19,51.417246,-0.20818
SW193QL,SW19,51.417282,-0.208816
SW193QN,SW19,51.416528,-0.209459
SW193QP,SW19,51.416727,-0.210732
SW193QQ,SW19,51.414392,-0.206796
SW193QR,SW19,51.415937,-0.207862
SW193QS,SW19,51.41575,-0.206786
SW193QT,SW19,51.41623,-0.206408
SW193QU,SW19,51.414484,-0.205743
SW193QW,SW19,51.416896,-0.210006
SW193QX,SW19,51.414403,-0.206336
SW193QY,SW19,51.414525,-0.20728
SW193QZ,SW19,51.41393,-0.207763
SW193RA,SW19,51.414505,-0.208287
SW193RB,SW19,51.413521,-0.208642
SW193RD,SW19,51.41371,-0.208074
SW193RE,SW19,51.413414,-0.209308
SW193RF,SW19,51.41317,-0.209821
SW193RG,SW19,51.419098,-0.205231
SW193RH,SW19,51.410488,-0.186818
SW193RJ,SW19,51.410488,-0.186818
SW193RL,SW19,51.419662,-0.207395
SW193RN,SW19,51.419784,-0.206585
SW193RP,SW19,51.418908,-0.208058
SW193RQ,SW19,51.419107,-0.205188
SW193RR,SW19,51.419755,-0.206989
SW193RS,SW19,51.418908,-0.208058
SW193RT,SW19,51.418908,-0.208058
SW193RU,SW19,51.42003,-0.20681
SW193RW,SW19,51.417014,-0.213582
SW193RX,SW19,51.417014,-0.213582
SW193RY,SW19,51.416938,-0.213374
SW193RZ,SW19,51.418525,-0.207699
SW193SA,SW19,51.41766,-0.207042
SW193SB,SW19,51.418758,-0.206525
SW193SD,SW19,51.418926,-0.206921
SW193SE,SW19,51.419714,-0.206128
SW193SF,SW19,51.41886,-0.204953
SW193SG,SW19,51.419402,-0.205694
SW193SH,SW19,51.417551,-0.204602
SW193SJ,SW19,51.416107,-0.203666
SW193SL,SW19,51.415859,-0.203934
SW193SN,SW19,51.415247,-0.203887
SW193SP,SW19,51.416854,-0.206096
SW193SQ,SW19,51.417781,-0.205546
SW193SR,SW19,51.418504,-0.205758
SW193SS,SW19,51.417157,-0.205883
SW193ST,SW19,51.411799,-0.201879
SW193SU,SW19,51.418119,-0.21528
SW193SW,SW19,51.418477,-0.206382
SW193SX,SW19,51.417014,-0.213582
SW193SY,SW19,51.417014,-0.213582
SW193SZ,SW19,51.418119,-0.21528
SW193TA,SW19,51.420328,-0.206233
SW193TB,SW19,51.419444,-0.204916
SW193TD,SW19,51.419784,-0.206585
SW193TE,SW19,51.417014,-0.213582
SW193TF,SW19,51.418084,-0.203574
SW193TG,SW19,51.416978,-0.202985
SW193TH,SW19,51.414864,-0.202396
SW193TJ,SW19,51.41714,-0.203629
SW193TL,SW19,51.408646,-0.187527
SW193TN,SW19,51.417062,-0.202636
SW193TP,SW19,51.420246,-0.206197
SW193TQ,SW19,51.415599,-0.202248
SW193TR,SW19,51.417014,-0.213582
SW193TS,SW19,51.417014,-0.213582
SW193TT,SW19,51.417014,-0.213582
SW193TU,SW19,51.417014,-0.213582
SW193TW,SW19,51.416938,-0.213374
SW193TX,SW19,51.408712,-0.188326
SW193TY,SW19,51.417014,-0.213582
SW193TZ,SW19,51.409197,-0.189442
SW193UA,SW19,51.4075,-0.189596
SW193UB,SW19,51.408296,-0.188141
SW193UD,SW19,51.417014,-0.213582
SW193UE,SW19,51.407303,-0.187892
SW193UF,SW19,51.407824,-0.190234
SW193UG,SW19,51.407081,-0.188663
SW193UH,SW19,51.417014,-0.213582
SW193UJ,SW19,51.417014,-0.213582
SW193UL,SW19,51.417014,-0.213582
SW193UN,SW19,51.416938,-0.213374
SW193UP,SW19,51.409312,-0.191609
SW193UQ,SW19,51.408368,-0.187563
SW193UR,SW19,51.416938,-0.213374
SW193US,SW19,51.416938,-0.213374
SW193UT,SW19,51.417014,-0.213582
